Seq,username,userID,gender,totalSpent,monthsSinceLastPurchase,totalNumberOfPurchases,monthsSinceFirstPurchase,firstName,lastName,userPass
390,user390,3517,1,379,24,10,60,Jonah,Martin,user390Martin3517
391,user391,3526,1,300,16,2,18,Bradley,Nicholas,user391Nicholas3526
392,user392,3531,1,364,14,8,52,Cesar,Ryan,user392Ryan3531
393,user393,3533,1,253,6,12,38,Emmanuel,Tyler,user393Tyler3533
394,user394,3554,0,232,8,1,8,Manuel,James,user394James3554
395,user395,3566,1,128,16,2,20,Edgar,John,user395John3566
396,user396,3569,1,266,10,4,32,Mario,Jonathan,user396Jonathan3569
397,user397,3590,1,106,16,1,16,Erik,Noah,user397Noah3590
398,user398,3606,1,174,14,2,16,Edwin,John,user398John3606
399,user399,3609,1,243,4,1,4,Johnathan,Jonathan,user399Jonathan3609
400,user400,3621,1,111,8,2,14,Devon,Noah,user400Noah3621
401,user401,3625,1,288,16,5,32,Erick,Brandon,user401Brandon3625
402,user402,3628,1,157,2,2,10,Wesley,Christian,user402Christian3628
403,user403,3640,1,97,16,2,18,Oliver,Dylan,user403Dylan3640
404,user404,3656,1,168,16,2,24,Trenton,Samuel,user404Samuel3656
405,user405,3662,0,243,10,12,48,Hector,Benjamin,user405Benjamin3662
406,user406,3665,1,152,4,2,10,Malachi,Nathan,user406Nathan3665
407,user407,3669,1,47,2,3,10,Jalen,Zachary,user407Zachary3669
408,user408,3670,1,67,12,1,12,Raymond,Logan,user408Logan3670
409,user409,3672,1,320,6,3,18,Gregory,Justin,user409Justin3672
410,user410,3673,1,100,14,1,14,Abraham,Gabriel,user410Gabriel3673
411,user411,3681,0,354,26,7,42,Elias,Jose,user411Jose3681
412,user412,3684,1,144,6,8,38,Leonardo,Austin,user412Austin3684
413,user413,3689,1,268,10,1,10,Sergio,Kevin,user413Kevin3689
414,user414,3693,1,40,10,2,16,Donovan,Elijah,user414Elijah3693
415,user415,3695,1,65,16,1,16,Colby,Caleb,user415Caleb3695
416,user416,3701,1,307,16,2,24,Marco,Robert,user416Robert3701
417,user417,3706,1,261,22,2,30,Bryson,Thomas,user417Thomas3706
418,user418,3708,1,273,16,1,16,Martin,Jordan,user418Jordan3708
419,user419,3710,0,163,6,2,14,Emily,Cameron,user419Cameron3710
420,user420,3716,1,235,12,7,52,Madison,Jack,user420Jack3716
421,user421,3736,1,57,18,2,24,Emma,Hunter,user421Hunter3736
422,user422,3739,1,43,2,2,4,Olivia,Jackson,user422Jackson3739
423,user423,3742,1,289,4,6,28,Hannah,Angel,user423Angel3742
424,user424,3746,1,222,6,2,10,Abigail,Isaiah,user424Isaiah3746
425,user425,3747,1,94,8,3,26,Isabella,Evan,user425Evan3747
426,user426,3759,0,226,14,2,22,Samantha,Isaac,user426Isaac3759
427,user427,3771,1,217,6,1,6,Elizabeth,Luke,user427Luke3771
428,user428,3779,1,193,12,1,12,Ashley,Mason,user428Mason3779
429,user429,3817,1,377,6,12,34,Alexis,Jayden,user429Jayden3817
430,user430,3819,1,294,16,3,22,Sarah,Jason,user430Jason3819
431,user431,3825,1,28,12,1,12,Sophia,Gavin,user431Gavin3825
432,user432,3866,0,142,10,1,10,Alyssa,Aaron,user432Aaron3866
433,user433,3871,1,257,16,2,24,Grace,Connor,user433Connor3871
434,user434,3873,1,132,28,2,30,Ava,Aiden,user434Aiden3873
435,user435,3882,1,223,4,7,22,Taylor,Aidan,user435Aidan3882
436,user436,3887,1,419,10,11,70,Brianna,Kyle,user436Kyle3887
437,user437,3913,1,176,20,1,20,Lauren,Juan,user437Juan3913
438,user438,3915,0,83,18,1,18,Chloe,Charles,user438Charles3915
439,user439,3927,1,366,10,12,70,Natalie,Luis,user439Luis3927
440,user440,3943,1,198,8,2,12,Kayla,Adam,user440Adam3943
441,user441,3945,1,90,16,1,16,Jessica,Lucas,user441Lucas3945
442,user442,3966,1,122,4,1,4,Anna,Brian,user442Brian3966
443,user443,3984,1,356,12,4,26,Victoria,Eric,user443Eric3984
444,user444,3989,1,203,16,2,24,Mia,Adrian,user444Adrian3989
445,user445,3998,1,33,12,2,14,Hailey,Nathaniel,user445Nathaniel3998
446,user446,4003,1,139,8,1,8,Sydney,Sean,user446Sean4003
447,user447,4004,1,201,14,7,54,Jasmine,Alex,user447Alex4004
448,user448,4014,1,284,10,1,10,Julia,Carlos,user448Carlos4014
449,user449,4027,1,227,12,6,36,Morgan,Bryan,user449Bryan4027
450,user450,4048,1,244,30,9,52,Destiny,Ian,user450Ian4048
451,user451,4049,1,59,8,1,8,Rachel,Owen,user451Owen4049
452,user452,4050,1,228,24,12,58,Ella,Jesus,user452Jesus4050
453,user453,4061,1,62,10,1,10,Kaitlyn,Landon,user453Landon4061
454,user454,4073,1,76,22,1,22,Megan,Julian,user454Julian4073
455,user455,4083,1,312,12,1,12,Katherine,Chase,user455Chase4083
456,user456,4105,1,149,2,5,26,Savannah,Cole,user456Cole4105
457,user457,4114,0,193,16,5,34,Jennifer,Diego,user457Diego4114
458,user458,4117,1,56,16,1,16,Alexandra,Jeremiah,user458Jeremiah4117
459,user459,4131,0,195,16,2,20,Allison,Steven,user459Steven4131
460,user460,4133,1,186,24,1,24,Haley,Jacob,user460Jacob4133
461,user461,4137,0,153,36,2,42,Maria,Michael,user461Michael4137
462,user462,4153,1,362,18,12,78,Kaylee,Joshua,user462Joshua4153
463,user463,4160,1,198,6,1,6,Lily,Matthew,user463Matthew4160
464,user464,4173,1,128,18,2,24,Makayla,Daniel,user464Daniel4173
465,user465,4182,0,270,4,2,6,Brooke,Christopher,user465Christopher4182
466,user466,4188,1,350,14,5,28,Nicole,Andrew,user466Andrew4188
467,user467,4194,0,286,36,1,36,Mackenzie,Ethan,user467Ethan4194
468,user468,4209,0,71,20,2,24,Addison,Joseph,user468Joseph4209
469,user469,4231,1,241,6,2,14,Stephanie,William,user469William4231
470,user470,4248,0,190,10,1,10,Lillian,Anthony,user470Anthony4248
471,user471,4253,1,77,10,1,10,Andrea,David,user471David4253
472,user472,4260,1,68,16,2,22,Faith,Anthony,user472Anthony4260
473,user473,4288,1,317,12,9,38,Zoe,David,user473David4288
474,user474,4294,1,422,14,9,38,Kimberly,Alexander,user474Alexander4294
475,user475,4321,1,96,22,5,44,Madeline,Nicholas,user475Nicholas4321
476,user476,4338,0,170,24,2,30,Alexa,Ryan,user476Ryan4338
477,user477,4345,1,263,14,7,42,Katelyn,Tyler,user477Tyler4345
478,user478,4360,0,254,26,1,26,Gabriella,James,user478James4360
479,user479,4367,0,262,6,5,24,Gabrielle,John,user479John4367
480,user480,4378,1,168,20,7,36,Trinity,Jonathan,user480Jonathan4378
481,user481,4380,0,37,16,2,20,Amanda,Noah,user481Noah4380
482,user482,4381,0,184,20,6,44,Kylie,Dylan,user482Dylan4381
483,user483,4382,1,228,10,2,16,Mary,Samuel,user483Samuel4382
484,user484,4386,1,47,10,2,14,Paige,Benjamin,user484Benjamin4386
485,user485,4387,1,195,12,2,16,Riley,Nathan,user485Nathan4387
486,user486,4398,1,294,12,12,70,Leah,Zachary,user486Zachary4398
487,user487,4409,1,135,14,1,14,Jenna,Logan,user487Logan4409
488,user488,4421,0,248,6,2,10,Sara,Justin,user488Justin4421
489,user489,4436,1,109,10,2,16,Rebecca,Gabriel,user489Gabriel4436
490,user490,4443,1,274,22,1,22,Michelle,Jose,user490Jose4443
491,user491,4454,1,234,2,5,16,Sofia,Austin,user491Austin4454
492,user492,4469,1,105,12,7,26,Vanessa,Kevin,user492Kevin4469
493,user493,4490,1,372,20,8,66,Jordan,Elijah,user493Elijah4490
494,user494,4504,1,49,16,2,20,Angelina,Caleb,user494Caleb4504
495,user495,4506,1,139,20,7,44,Caroline,Robert,user495Robert4506
496,user496,4508,1,55,12,1,12,Avery,Thomas,user496Thomas4508
497,user497,4511,1,117,2,1,2,Audrey,Jordan,user497Jordan4511
498,user498,4547,1,140,14,2,20,Evelyn,Cameron,user498Cameron4547
499,user499,4549,0,68,12,4,26,Maya,Jack,user499Jack4549
500,user500,4553,1,102,4,2,12,Claire,Hunter,user500Hunter4553
501,user501,4558,1,55,14,2,18,Autumn,Jackson,user501Jackson4558
502,user502,4564,1,281,14,8,58,Jocelyn,Angel,user502Angel4564
503,user503,4567,1,293,2,9,26,Ariana,Ethan,user503Ethan4567
504,user504,4574,1,330,16,5,42,Nevaeh,Joseph,user504Joseph4574
505,user505,4580,1,179,4,3,22,Arianna,William,user505William4580
506,user506,4584,1,357,8,5,36,Jada,Anthony,user506Anthony4584
507,user507,4590,1,239,2,1,2,Bailey,David,user507David4590
508,user508,4596,1,231,26,1,26,Brooklyn,Alexander,user508Alexander4596
509,user509,4613,1,75,12,2,16,Aaliyah,Nicholas,user509Nicholas4613
510,user510,4629,1,290,34,1,34,Amber,Ryan,user510Ryan4629
511,user511,4653,0,258,28,7,60,Isabel,Tyler,user511Tyler4653
512,user512,4659,0,224,28,12,74,Mariah,James,user512James4659
513,user513,4680,1,187,14,8,38,Danielle,John,user513John4680
514,user514,4683,1,199,14,2,16,Melanie,Jonathan,user514Jonathan4683
515,user515,4699,1,131,18,7,46,Sierra,Noah,user515Noah4699
516,user516,4722,1,175,30,2,32,Erin,Brandon,user516Brandon4722
517,user517,4725,0,189,16,2,24,Amelia,Christian,user517Christian4725
518,user518,4728,1,267,2,4,20,Molly,Dylan,user518Dylan4728
519,user519,4740,0,307,12,1,12,Isabelle,Samuel,user519Samuel4740
520,user520,4748,1,187,2,8,44,Melissa,Benjamin,user520Benjamin4748
521,user521,4752,1,80,6,1,6,Madelyn,Nathan,user521Nathan4752
522,user522,4755,0,78,32,2,34,Jacqueline,Zachary,user522Zachary4755
523,user523,4756,1,291,32,1,32,Marissa,Logan,user523Logan4756
524,user524,4762,1,300,20,7,40,Angela,Justin,user524Justin4762
525,user525,4767,1,320,16,2,20,Shelby,Gabriel,user525Gabriel4767
526,user526,4773,1,157,8,2,14,Leslie,Jose,user526Jose4773
527,user527,4777,0,305,14,5,28,Katie,Austin,user527Austin4777
528,user528,4780,1,421,6,11,68,Jade,Kevin,user528Kevin4780
529,user529,4796,1,372,30,11,60,Catherine,Elijah,user529Elijah4796
530,user530,4801,1,17,14,1,14,Diana,Caleb,user530Caleb4801
531,user531,4808,1,109,10,6,30,Aubrey,Robert,user531Robert4808
532,user532,4818,1,221,22,2,24,Mya,Thomas,user532Thomas4818
533,user533,4820,0,444,16,10,38,Amy,Jordan,user533Jordan4820
534,user534,4821,1,423,4,9,56,Briana,Cameron,user534Cameron4821
535,user535,4829,1,228,8,10,46,Sophie,Jack,user535Jack4829
536,user536,4840,1,285,14,2,16,Gabriela,Hunter,user536Hunter4840
537,user537,4859,1,244,8,2,10,Breanna,Jackson,user537Jackson4859
538,user538,4866,1,216,22,1,22,Gianna,Angel,user538Angel4866
539,user539,4873,1,202,4,9,48,Kennedy,Isaiah,user539Isaiah4873
540,user540,4907,1,56,6,2,12,Gracie,Evan,user540Evan4907
541,user541,4910,1,291,10,2,18,Peyton,Isaac,user541Isaac4910
542,user542,4919,1,262,12,11,78,Adriana,Luke,user542Luke4919
543,user543,4939,1,228,8,1,8,Christina,Mason,user543Mason4939
544,user544,4940,1,200,10,1,10,Courtney,Jayden,user544Jayden4940
545,user545,4983,1,263,20,12,80,Daniela,Jason,user545Jason4983
546,user546,4986,1,222,14,3,24,Lydia,Gavin,user546Gavin4986
547,user547,5010,1,157,8,1,8,Kathryn,Aaron,user547Aaron5010
548,user548,5015,1,362,14,11,62,Valeria,Connor,user548Connor5015
549,user549,5020,1,186,4,1,4,Layla,Aiden,user549Aiden5020
550,user550,5025,1,357,18,10,56,Alexandria,Aidan,user550Aidan5025
551,user551,5030,1,211,4,6,18,Natalia,Kyle,user551Kyle5030
552,user552,5035,1,150,6,5,28,Angel,Juan,user552Juan5035
553,user553,5037,1,281,12,2,18,Laura,Charles,user553Charles5037
554,user554,5041,0,218,6,1,6,Charlotte,Luis,user554Luis5041
555,user555,5047,1,106,14,1,14,Margaret,Adam,user555Adam5047
556,user556,5049,1,217,12,1,12,Cheyenne,Lucas,user556Lucas5049
557,user557,5050,0,262,28,2,30,Naomi,Brian,user557Brian5050
558,user558,5070,1,332,2,9,26,Miranda,Eric,user558Eric5070
559,user559,5076,1,281,36,11,92,Mikayla,Adrian,user559Adrian5076
560,user560,5077,1,239,12,1,12,Kelsey,Nathaniel,user560Nathaniel5077
561,user561,5083,1,224,32,1,32,Payton,Sean,user561Sean5083
562,user562,5090,1,392,8,12,60,Ana,Alex,user562Alex5090
563,user563,5100,1,188,22,5,48,Alicia,Carlos,user563Carlos5100
564,user564,5112,1,338,26,5,40,Jillian,Bryan,user564Bryan5112
565,user565,5115,1,394,14,8,48,Daisy,Ian,user565Ian5115
566,user566,5119,1,47,10,2,12,Mckenzie,Owen,user566Owen5119
567,user567,5147,1,276,20,3,26,Ashlyn,Jesus,user567Jesus5147
568,user568,5148,1,199,16,4,30,Sabrina,Landon,user568Landon5148
569,user569,5167,1,37,14,2,20,Caitlin,Julian,user569Julian5167
570,user570,5170,1,384,6,8,26,Summer,Chase,user570Chase5170
571,user571,5174,0,172,4,2,8,Ruby,Cole,user571Cole5174
572,user572,5193,0,181,10,2,16,Valerie,Diego,user572Diego5193
573,user573,5197,1,211,20,1,20,Rylee,Jeremiah,user573Jeremiah5197
574,user574,5202,1,299,20,1,20,Skylar,Steven,user574Steven5202
575,user575,5203,0,108,26,2,28,Lindsey,Sebastian,user575Sebastian5203
576,user576,5224,1,419,14,11,62,Kelly,Xavier,user576Xavier5224
577,user577,5228,1,406,14,10,72,Genesis,Timothy,user577Timothy5228
578,user578,5233,1,351,36,4,50,Zoey,Carter,user578Carter5233
579,user579,5235,0,400,6,11,52,Eva,Wyatt,user579Wyatt5235
580,user580,5243,1,287,12,2,18,Sadie,Brayden,user580Brayden5243
581,user581,5246,1,423,12,10,34,Alexia,Blake,user581Blake5246
582,user582,5250,1,131,14,4,28,Cassidy,Hayden,user582Hayden5250
583,user583,5257,1,305,6,9,24,Kylee,Devin,user583Devin5257
584,user584,5268,0,400,4,8,44,Kendall,Cody,user584Cody5268
585,user585,5297,1,124,14,4,32,Jordyn,Richard,user585Richard5297
586,user586,5300,0,354,6,9,30,Kate,Seth,user586Seth5300
587,user587,5333,1,165,14,1,14,Jayla,Dominic,user587Dominic5333
588,user588,5338,1,282,12,8,60,Karen,Jaden,user588Jaden5338
589,user589,5345,1,240,12,2,16,Tiffany,Antonio,user589Antonio5345
590,user590,5349,0,181,4,2,10,Cassandra,Miguel,user590Miguel5349
591,user591,5350,1,245,18,4,34,Juliana,Liam,user591Liam5350
592,user592,5355,1,108,8,1,8,Reagan,Patrick,user592Patrick5355
593,user593,5366,1,300,12,5,24,Caitlyn,Carson,user593Carson5366
594,user594,5376,0,190,8,1,8,Giselle,Jesse,user594Jesse5376
595,user595,5383,0,175,16,2,20,Serenity,Tristan,user595Tristan5383
596,user596,5385,1,227,10,1,10,Alondra,Alejandro,user596Alejandro5385
597,user597,5394,1,121,16,2,20,Lucy,Henry,user597Henry5394
598,user598,5417,0,288,6,11,70,Bianca,Victor,user598Victor5417
599,user599,5424,1,278,26,1,26,Kiara,Trevor,user599Trevor5424
600,user600,5431,1,151,16,2,24,Crystal,Bryce,user600Bryce5431
601,user601,5442,1,228,14,9,36,Erica,Jake,user601Jake5442
602,user602,5445,0,133,2,4,24,Angelica,Riley,user602Riley5445
603,user603,5448,0,398,10,11,50,Hope,Colin,user603Colin5448
604,user604,5451,1,233,16,4,36,Chelsea,Jared,user604Jared5451
605,user605,5452,1,203,18,1,18,Alana,Jeremy,user605Jeremy5452
606,user606,5453,1,410,4,8,20,Liliana,Mark,user606Mark5453
607,user607,5454,1,128,20,2,24,Brittany,Caden,user607Caden5454
608,user608,5485,0,66,10,2,16,Camila,Garrett,user608Garrett5485
609,user609,5504,1,104,28,1,28,Makenzie,Parker,user609Parker5504
610,user610,5536,0,178,18,2,26,Lilly,Marcus,user610Marcus5536
611,user611,5543,1,164,4,7,38,Veronica,Vincent,user611Vincent5543
612,user612,5549,1,273,8,2,16,Abby,Kaleb,user612Kaleb5549
613,user613,5557,0,170,16,1,16,Jazmin,Kaden,user613Kaden5557
614,user614,5560,1,236,8,12,44,Adrianna,Brady,user614Brady5560
615,user615,5570,1,93,14,3,28,Delaney,Colton,user615Colton5570
616,user616,5575,0,84,6,1,6,Karina,Kenneth,user616Kenneth5575
617,user617,5582,0,29,10,1,10,Ellie,Joel,user617Joel5582
618,user618,5605,0,76,20,1,20,Jasmin,Oscar,user618Oscar5605
619,user619,5610,1,297,34,12,94,Ashley,Josiah,user619Josiah5610
620,user620,5614,0,145,12,1,12,Alexis,Jorge,user620Jorge5614
621,user621,5628,0,136,12,2,16,Sarah,Ashton,user621Ashton5628
622,user622,5632,1,75,16,1,16,Sophia,Cooper,user622Cooper5632
623,user623,5648,1,159,10,3,22,Alyssa,Tanner,user623Tanner5648
624,user624,5654,1,276,24,2,32,Grace,Eduardo,user624Eduardo5654
625,user625,5657,0,53,14,1,14,Ava,Paul,user625Paul5657
626,user626,5669,1,175,36,1,36,Taylor,Edward,user626Edward5669
627,user627,5670,0,173,16,8,44,Brianna,Ivan,user627Ivan5670
628,user628,5672,1,67,14,1,14,Lauren,Preston,user628Preston5672
629,user629,5676,1,277,8,1,8,Chloe,Maxwell,user629Maxwell5676
630,user630,5708,1,242,10,1,10,Natalie,Alan,user630Alan5708
631,user631,5711,1,73,6,1,6,Kayla,Levi,user631Levi5711
632,user632,5713,1,19,16,1,16,Jessica,Stephen,user632Stephen5713
633,user633,5715,1,341,2,3,12,Anna,Grant,user633Grant5715
634,user634,5722,1,354,4,12,48,Victoria,Nicolas,user634Nicolas5722
635,user635,5724,1,225,26,11,58,Mia,Dakota,user635Dakota5724
636,user636,5729,1,285,4,9,40,Hailey,Omar,user636Omar5729
637,user637,5747,1,259,14,2,18,Sydney,Alexis,user637Alexis5747
638,user638,5749,1,310,16,8,54,Jasmine,George,user638George5749
639,user639,5755,0,130,22,2,24,Julia,Eli,user639Eli5755
640,user640,5760,1,166,12,1,12,Morgan,Collin,user640Collin5760
641,user641,5765,1,148,4,5,22,Destiny,Spencer,user641Spencer5765
642,user642,5766,1,156,6,5,16,Rachel,Gage,user642Gage5766
643,user643,5772,1,200,26,1,26,Ella,Max,user643Max5772
644,user644,5777,1,137,18,2,20,Kaitlyn,Ricardo,user644Ricardo5777
645,user645,5778,1,117,34,1,34,Megan,Cristian,user645Cristian5778
646,user646,5783,1,218,10,2,18,Katherine,Derek,user646Derek5783
647,user647,5795,0,54,20,1,20,Savannah,Micah,user647Micah5795
648,user648,5800,1,185,6,2,12,Jennifer,Brody,user648Brody5800
649,user649,5806,1,336,12,7,36,Alexandra,Francisco,user649Francisco5806
650,user650,5811,1,284,14,10,70,Allison,Nolan,user650Nolan5811
651,user651,5824,0,310,12,2,18,Haley,Ayden,user651Ayden5824
652,user652,5828,1,203,14,1,14,Maria,Dalton,user652Dalton5828
653,user653,5838,1,74,10,1,10,Kaylee,Shane,user653Shane5838
654,user654,5845,1,238,24,3,36,Lily,Peter,user654Peter5845
655,user655,5850,1,262,16,1,16,Makayla,Damian,user655Damian5850
656,user656,5855,1,49,24,1,24,Brooke,Jeffrey,user656Jeffrey5855
657,user657,5856,0,295,30,2,34,Nicole,Brendan,user657Brendan5856
658,user658,5870,0,81,16,1,16,Mackenzie,Travis,user658Travis5870
659,user659,5880,1,305,10,2,12,Addison,Anthony,user659Anthony5880
660,user660,5885,1,254,32,1,32,Stephanie,David,user660David5885
661,user661,5893,0,159,20,2,24,Lillian,Alexander,user661Alexander5893
662,user662,5894,0,287,4,1,4,Andrea,Nicholas,user662Nicholas5894
663,user663,5897,1,194,30,1,30,Faith,Ryan,user663Ryan5897
664,user664,5899,1,98,12,6,38,Zoe,Tyler,user664Tyler5899
665,user665,5902,1,351,10,9,62,Kimberly,James,user665James5902
666,user666,5903,1,156,10,5,34,Madeline,John,user666John5903
667,user667,5906,1,277,10,3,22,Alexa,Jonathan,user667Jonathan5906
668,user668,5907,0,160,24,10,50,Katelyn,Noah,user668Noah5907
669,user669,5911,0,215,16,1,16,Gabriella,Brandon,user669Brandon5911
670,user670,5912,1,399,14,8,48,Gabrielle,Christian,user670Christian5912
671,user671,5913,1,68,4,1,4,Trinity,Dylan,user671Dylan5913
672,user672,5915,1,303,16,2,22,Amanda,Samuel,user672Samuel5915
673,user673,5916,0,156,2,3,12,Kylie,Benjamin,user673Benjamin5916
674,user674,5924,1,191,22,2,24,Mary,Nathan,user674Nathan5924
675,user675,5931,1,32,16,1,16,Paige,Zachary,user675Zachary5931
676,user676,5935,1,93,14,2,16,Riley,Logan,user676Logan5935
677,user677,5943,0,266,32,2,40,Leah,Justin,user677Justin5943
678,user678,5957,1,296,14,1,14,Jenna,Gabriel,user678Gabriel5957
679,user679,5982,0,63,14,1,14,Sara,Jose,user679Jose5982
680,user680,6003,1,132,2,1,2,Rebecca,Austin,user680Austin6003
681,user681,6013,1,143,14,1,14,Michelle,Kevin,user681Kevin6013
682,user682,6018,1,294,16,1,16,Sofia,Elijah,user682Elijah6018
683,user683,6025,0,17,4,1,4,Vanessa,Caleb,user683Caleb6025
684,user684,6037,0,422,26,12,82,Jordan,Robert,user684Robert6037
685,user685,6044,0,340,14,10,70,Angelina,Thomas,user685Thomas6044
686,user686,6058,1,139,10,1,10,Caroline,Jordan,user686Jordan6058
687,user687,6059,1,53,14,1,14,Avery,Cameron,user687Cameron6059
688,user688,6067,1,39,14,1,14,Audrey,Jack,user688Jack6067
689,user689,6069,1,113,8,2,14,Evelyn,Hunter,user689Hunter6069
690,user690,6082,0,307,18,4,28,Maya,Jackson,user690Jackson6082
691,user691,6084,0,104,6,5,18,Claire,Angel,user691Angel6084
692,user692,6093,1,184,6,1,6,Autumn,Isaiah,user692Isaiah6093
693,user693,6096,1,245,14,1,14,Jocelyn,Evan,user693Evan6096
694,user694,6097,1,204,6,2,12,Ariana,Isaac,user694Isaac6097
695,user695,6101,1,292,4,5,28,Nevaeh,Luke,user695Luke6101
696,user696,6102,1,158,16,7,44,Arianna,Mason,user696Mason6102
697,user697,6110,1,374,2,10,26,Jada,Jayden,user697Jayden6110
698,user698,6113,0,284,4,2,8,Bailey,Jason,user698Jason6113
699,user699,6114,1,216,2,2,8,Brooklyn,Gavin,user699Gavin6114
700,user700,6118,0,202,16,2,18,Aaliyah,Aaron,user700Aaron6118
701,user701,6123,1,251,16,1,16,Amber,Connor,user701Connor6123
702,user702,6134,1,206,14,4,28,Isabel,Aiden,user702Aiden6134
703,user703,6140,1,66,32,1,32,Mariah,Aidan,user703Aidan6140
704,user704,6153,1,301,16,1,16,Danielle,Kyle,user704Kyle6153
705,user705,6167,1,280,6,1,6,Melanie,Juan,user705Juan6167
706,user706,6168,1,327,12,10,66,Sierra,Charles,user706Charles6168
707,user707,6174,0,15,34,1,34,Erin,Luis,user707Luis6174
708,user708,6177,1,413,30,11,54,Amelia,Adam,user708Adam6177
709,user709,6183,1,83,4,5,26,Molly,Lucas,user709Lucas6183
710,user710,6192,1,248,12,1,12,Isabelle,Brian,user710Brian6192
711,user711,6196,1,49,12,3,26,Melissa,Eric,user711Eric6196
712,user712,6201,1,273,10,1,10,Madelyn,Adrian,user712Adrian6201
713,user713,6208,1,384,14,11,70,Jacqueline,Nathaniel,user713Nathaniel6208
714,user714,6219,0,159,4,10,46,Marissa,Sean,user714Sean6219
715,user715,6222,0,275,10,4,18,Angela,Alex,user715Alex6222
716,user716,6223,0,411,28,8,76,Shelby,Carlos,user716Carlos6223
717,user717,6235,1,76,6,1,6,Catherine,Bryan,user717Bryan6235
718,user718,6243,1,219,2,1,2,Diana,Ian,user718Ian6243
719,user719,6246,1,367,20,8,44,Aubrey,Owen,user719Owen6246
720,user720,6249,1,191,20,8,44,Mya,Jesus,user720Jesus6249
721,user721,6256,0,49,16,3,22,Amy,Landon,user721Landon6256
722,user722,6257,0,330,4,4,14,Briana,Julian,user722Julian6257
723,user723,6275,1,293,14,11,56,Sophie,Chase,user723Chase6275
724,user724,6280,1,279,28,1,28,Gabriela,Cole,user724Cole6280
725,user725,6286,1,98,2,1,2,Breanna,Diego,user725Diego6286
726,user726,6289,0,358,6,10,50,Gianna,Jeremiah,user726Jeremiah6289
727,user727,6291,1,325,12,2,18,Kennedy,Steven,user727Steven6291
728,user728,6292,1,243,14,1,14,Gracie,Jacob,user728Jacob6292
729,user729,6299,0,276,22,4,40,Peyton,Michael,user729Michael6299
730,user730,6304,1,91,2,6,28,Adriana,Joshua,user730Joshua6304
731,user731,6307,1,211,34,8,70,Christina,Matthew,user731Matthew6307
732,user732,6309,1,69,8,3,20,Courtney,Daniel,user732Daniel6309
